Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-02-03 00:00:00-05:00,302.8475892773565,310.2464815805066,302.4503400273201,304.0790710449219,76170800,0.0,0.0,0.0
2023-02-06 00:00:00-05:00,301.4273677040182,303.8108931873511,300.1462110123105,301.5068054199219,40802300,0.0,0.0,0.0
2023-02-07 00:00:00-05:00,301.37770169875154,308.895764947473,300.2455399410053,307.753662109375,67584000,0.0,0.0,0.0
2023-02-08 00:00:00-05:00,306.4228631778157,307.3762673463012,301.586285080511,302.2814636230469,56720900,0.0,0.0,0.0
2023-02-09 00:00:00-05:00,306.7207974514877,306.869762119562,298.1400991805097,299.60992431640625,49137800,0.0,0.0,0.0
2023-02-10 00:00:00-05:00,297.4250020631855,299.50065700610435,295.21029324163464,297.64349365234375,50050100,0.0,0.0,0.0
2023-02-13 00:00:00-05:00,299.0637125937369,303.0064724808733,297.87193462417775,302.41058349609375,39636700,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,300.81164271319506,305.6084868639416,298.84521817431136,304.6451416015625,64079100,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,302.8078718175046,307.1478814855195,302.1126931689721,306.97906494140625,43100600,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,302.2914172890096,306.3136149705264,301.0698463632803,301.21881103515625,59498600,0.0,0.0,0.0
2023-02-17 00:00:00-05:00,299.00412705778484,299.85821136731727,296.0545053726178,299.093505859375,58230700,0.0,0.0,0.0
2023-02-21 00:00:00-05:00,295.2202679174111,296.68018226834266,291.8733970680127,292.0124206542969,46526700,0.0,0.0,0.0
2023-02-22 00:00:00-05:00,292.5983522564502,294.3264029113894,290.5524901245976,292.23089599609375,51389200,0.0,0.0,0.0
2023-02-23 00:00:00-05:00,295.92536693693984,296.0842726731784,290.5425449889766,294.78326416015625,69294400,0.0,0.0,0.0
2023-02-24 00:00:00-05:00,289.75800279328763,290.95969149525206,288.0597146970967,289.8473815917969,74332000,0.0,0.0,0.0
2023-02-27 00:00:00-05:00,293.0452550089174,294.4554940833274,291.32711525200307,291.9230041503906,48995000,0.0,0.0,0.0
2023-02-28 00:00:00-05:00,291.28739816975104,294.0880549391988,290.94973484628264,291.5456237792969,48243100,0.0,0.0,0.0
2023-03-01 00:00:00-05:00,291.24773617267664,291.91312183509046,288.2087355181155,289.2018737792969,58287000,0.0,0.0,0.0
2023-03-02 00:00:00-05:00,286.67929025464645,292.40968703366406,286.391271676488,291.5953063964844,53565900,0.0,0.0,0.0
2023-03-03 00:00:00-05:00,293.3630859648405,297.86200046908715,292.84663474142644,297.6236267089844,60511500,0.0,0.0,0.0
2023-03-06 00:00:00-05:00,298.8750041655656,301.91400454986774,297.7626942612683,297.9613037109375,56736300,0.0,0.0,0.0
2023-03-07 00:00:00-05:00,298.0109651988562,298.94451746337853,293.69080828251055,294.3065490722656,65955800,0.0,0.0,0.0
2023-03-08 00:00:00-05:00,294.73361491990914,296.38222798128993,292.8565994680408,295.77642822265625,50876300,0.0,0.0,0.0
2023-03-09 00:00:00-05:00,296.2829014893297,298.91474192695125,289.8275032847843,290.6518249511719,71456700,0.0,0.0,0.0
2023-03-10 00:00:00-05:00,290.82066845705776,292.33025803604994,285.4080830297305,286.5700378417969,98593600,0.0,0.0,0.0
2023-03-13 00:00:00-04:00,284.76252426953437,292.44940416529545,283.2330829698947,288.6953430175781,97123600,0.0,0.0,0.0
2023-03-14 00:00:00-04:00,292.290467655045,295.8856226769231,291.4363834490382,295.3294677734375,73602500,0.0,0.0,0.0
2023-03-15 00:00:00-04:00,292.6877700007832,297.2164780708564,291.2278555368665,296.8788146972656,83631500,0.0,0.0,0.0
2023-03-16 00:00:00-04:00,295.9551672792198,305.0721681784911,295.1507278062353,304.7047119140625,98198100,0.0,0.0,0.0
2023-03-17 00:00:00-04:00,304.61533207062075,307.02865048127654,301.2883132338976,303.2646484375,89923700,0.0,0.0,0.0
2023-03-20 00:00:00-04:00,302.64002499186785,304.6691414756731,300.40200476450957,304.3409118652344,56359500,0.472,0.0,0.0
2023-03-21 00:00:00-04:00,306.300436982834,309.14519490971225,304.76862790792626,308.6876525878906,49757000,0.0,0.0,0.0
2023-03-22 00:00:00-04:00,308.6180102785541,313.5715060602496,304.32103443905004,304.4901123046875,75791900,0.0,0.0,0.0
2023-03-23 00:00:00-04:00,308.26987725227497,312.4773356395505,305.3753675954105,308.10076904296875,74576000,0.0,0.0,0.0
2023-03-24 00:00:00-04:00,307.6730930854643,309.3341844963057,305.3157165464866,309.2347412109375,57195200,0.0,0.0,0.0
2023-03-27 00:00:00-04:00,309.9409335064743,311.0350827744727,306.2506954051761,307.1160583496094,50287400,0.0,0.0,0.0
2023-03-28 00:00:00-04:00,306.5292299650698,306.5590690224638,303.1473082332547,305.48480224609375,48585900,0.0,0.0,0.0
2023-03-29 00:00:00-04:00,309.2247626537913,311.6816126577483,308.3991648875333,311.0549621582031,53274300,0.0,0.0,0.0
2023-03-30 00:00:00-04:00,313.5615468220994,314.63581353881233,311.14449224213365,313.99920654296875,58354800,0.0,0.0,0.0
2023-03-31 00:00:00-04:00,314.22802159371446,319.4600257817927,313.9196745378865,319.2212829589844,62138100,0.0,0.0,0.0
2023-04-03 00:00:00-04:00,317.0727467955736,318.71398590614785,315.7299589488739,318.4454040527344,47126800,0.0,0.0,0.0
2023-04-04 00:00:00-04:00,318.89303792112787,319.9175526857314,316.13776678387165,317.3711853027344,45875400,0.0,0.0,0.0
2023-04-05 00:00:00-04:00,316.40633119430055,317.361211321465,312.39778952813066,314.2379455566406,62795700,0.0,0.0,0.0
2023-04-06 00:00:00-04:00,312.56688586798487,316.8539357561404,311.154463356508,316.3565979003906,46916500,0.0,0.0,0.0
2023-04-10 00:00:00-04:00,313.3925017763713,316.2273337886091,311.5821845918438,316.1775817871094,45134700,0.0,0.0,0.0
2023-04-11 00:00:00-04:00,316.1377583444753,316.19746681202224,313.6311865561214,314.1484069824219,40113600,0.0,0.0,0.0
2023-04-12 00:00:00-04:00,316.12783966861855,316.72465116229796,310.90579222033705,311.373291015625,62813300,0.0,0.0,0.0
2023-04-13 00:00:00-04:00,313.153723035652,317.94806697687545,311.9601304629807,317.47064208984375,54613800,0.0,0.0,0.0
2023-04-14 00:00:00-04:00,315.8990168089654,318.6542572638934,313.92954821403356,316.8738098144531,56278300,0.0,0.0,0.0
2023-04-17 00:00:00-04:00,316.4560663614259,317.5004940544569,314.35731521496837,317.14239501953125,43007000,0.0,0.0,0.0
2023-04-18 00:00:00-04:00,319.2809259460178,319.70865954373465,315.9487868154683,317.1622619628906,46746900,0.0,0.0,0.0
2023-04-19 00:00:00-04:00,314.7253197165782,318.0873282026397,314.59600702786946,317.0130615234375,38960100,0.0,0.0,0.0
2023-04-20 00:00:00-04:00,314.0091533193444,317.57007873275023,313.29298564867565,314.59600830078125,62462100,0.0,0.0,0.0
2023-04-21 00:00:00-04:00,314.22797015163724,315.7100270712218,312.4276097571476,314.9242248535156,59002300,0.0,0.0,0.0
2023-04-24 00:00:00-04:00,314.6954950031968,316.0482393511387,312.06953665000236,314.2677917480469,44043100,0.0,0.0,0.0
2023-04-25 00:00:00-04:00,312.61663174539626,313.2930039307497,308.24006477151283,308.3395080566406,57121600,0.0,0.0,0.0
2023-04-26 00:00:00-04:00,311.77115129532234,313.26316483316174,309.68232627132863,310.2095031738281,55400500,0.0,0.0,0.0
2023-04-27 00:00:00-04:00,314.01911247794436,319.15161208074176,313.3725490262488,318.64434814453125,65430400,0.0,0.0,0.0
2023-04-28 00:00:00-04:00,318.40562273282916,320.9321075021322,317.2617517525255,320.84259033203125,59652500,0.0,0.0,0.0
2023-05-01 00:00:00-04:00,320.3750747043723,321.9068836963757,319.38039905984135,320.47454833984375,41013400,0.0,0.0,0.0
2023-05-02 00:00:00-04:00,320.4049366592831,320.73319664429084,315.9189394681987,317.6795349121094,56519400,0.0,0.0,0.0
2023-05-03 00:00:00-04:00,318.0475713379268,320.7530905944736,315.49124737299024,315.6006774902344,59882100,0.0,0.0,0.0
2023-05-04 00:00:00-04:00,315.3718789000419,316.53566283962476,313.4422055898543,314.48663330078125,50224500,0.0,0.0,0.0
2023-05-05 00:00:00-04:00,316.7743576429412,322.0362003669659,314.52638094488947,321.17083740234375,51776000,0.0,0.0,0.0
2023-05-08 00:00:00-04:00,320.7033560270917,322.31472582174615,319.60920667421095,321.9665832519531,36465800,0.0,0.0,0.0
2023-05-09 00:00:00-04:00,320.28555889748094,321.16087832519554,319.609186741553,319.927490234375,31768800,0.0,0.0,0.0
2023-05-10 00:00:00-04:00,322.39431628337843,324.2742681207474,319.88774418864966,323.4089050292969,60446600,0.0,0.0,0.0
2023-05-11 00:00:00-04:00,323.96588846707743,325.0102858127321,322.3942838581743,324.4632263183594,44278500,0.0,0.0,0.0
2023-05-12 00:00:00-04:00,325.00032540793114,325.4280590247269,321.2205699259801,323.2994384765625,48396200,0.0,0.0,0.0
2023-05-15 00:00:00-04:00,323.77686527039333,325.2887612592339,322.23509987257364,325.050048828125,33375600,0.0,0.0,0.0
2023-05-16 00:00:00-04:00,324.323941529171,327.14881674578686,324.28414600355893,325.4180908203125,40019200,0.0,0.0,0.0
2023-05-17 00:00:00-04:00,326.4923239152455,329.9438496166908,325.29873135461463,329.35699462890625,47486100,0.0,0.0,0.0
2023-05-18 00:00:00-04:00,329.75485821719974,335.69307301971133,329.7349756321741,335.4742431640625,64213500,0.0,0.0,0.0
2023-05-19 00:00:00-04:00,335.69305488648945,336.40922252491924,333.6440256011385,334.7182922363281,61462400,0.0,0.0,0.0
2023-05-22 00:00:00-04:00,334.45970188962406,336.866830423777,334.4497454190607,335.8423156738281,43015900,0.0,0.0,0.0
2023-05-23 00:00:00-04:00,334.1016109677655,335.26536445265873,331.22698383491064,331.5850524902344,48216700,0.0,0.0,0.0
2023-05-24 00:00:00-04:00,329.6056778126327,331.13748687128543,327.80531724610483,329.8841857910156,62891200,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,337.3343258251265,339.1943644961947,334.87747567302375,337.9112243652344,66862800,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,338.94564704444036,347.3904326733951,338.84617341932864,346.5449523925781,63007000,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,350.832052862721,352.0455584143742,346.6743157786491,348.1166076660156,72652200,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,346.5151886757978,348.73332654216784,344.6651063378683,346.13720703125,65105400,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,345.878562290057,351.47856050031703,344.81425209752905,350.1357727050781,50488600,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,351.91623836318325,353.935428750239,350.13579077734505,352.76171875,53293500,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,352.5429076921498,355.59656943376865,351.96600913154754,353.0104064941406,47266200,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,352.3936981597834,353.9255072040777,351.0508799228089,352.9507141113281,41390400,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,353.23916949652937,355.2185643323129,346.32616156634174,346.9627685546875,69225900,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,347.26117253323264,351.7372131446419,347.0324165514646,351.26971435546875,47153900,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,352.7418615307727,355.75572780020565,351.1503742802757,352.612548828125,53155900,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,354.29355464869286,358.67012183848766,353.30883537864,358.5706481933594,44606500,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,361.35573627299203,362.17134726069077,358.1130838426847,361.3258972167969,57097800,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,361.33581093875017,364.2402771808617,358.50100963216164,363.9518127441406,69525600,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,362.6686631998429,369.7905442809093,362.0420430575848,368.2886047363281,71138800,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,370.73554412651623,370.86485682991486,365.5234529470887,365.9710388183594,80875900,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,364.50089316350886,366.86150337854355,362.4490529531654,365.4471130371094,49204700,0.504,0.0,0.0
2023-06-21 00:00:00-04:00,364.29170941788885,364.7299695092319,359.5306387862371,360.4669189453125,53378300,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,359.2019307911993,364.87934088077674,358.7935507200263,364.7200012207031,47603000,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,360.77565987680816,363.4351001987085,359.39118000640326,361.1043701171875,48873900,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,360.5664804225228,363.39523037823017,356.17394036976805,356.2635803222656,52685500,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,357.82737134877163,363.12631146395995,357.09031147294655,362.38922119140625,49428100,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,360.54660584370737,365.06860600582576,360.46690561364755,363.0964660644531,46498000,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,362.797644205167,363.4450946016651,360.7059842669591,362.3693542480469,46151000,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,366.09453276865423,369.02289314376486,365.7758230327968,367.9571533203125,58668800,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,368.60453941218583,369.4611192434073,367.50888930514606,368.82366943359375,19432900,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,367.2399907466074,370.5368809894716,367.2001406322043,368.813720703125,34460900,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,365.05866296542087,366.45311301151145,363.07652251734413,366.0048828125,49374700,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,365.7758037024307,369.0129339109342,364.5606336082925,364.7897033691406,47083200,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,364.5108002730739,365.5964802563953,361.9709103594091,364.9092102050781,48498800,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,365.3375569658305,367.1702671031043,363.17613657322886,366.71209716796875,38214100,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,370.86557875910114,372.7082590809475,368.8336483806107,371.34368896484375,61975400,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,374.5608900299519,378.4852906923069,373.9732299831275,377.64862060546875,46960000,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,378.08686913353387,381.343909414384,376.682448903241,377.5689392089844,55097800,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,378.29600896664147,381.98136940907193,377.80795905601923,381.0948791503906,40868900,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,380.44746357894616,385.59700420951754,378.49523351715294,384.2124938964844,55343400,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,385.28824407712375,386.443654256625,382.7782035366882,384.12286376953125,54093000,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,381.09487649690743,382.5789968706129,374.2321762226246,375.26806640625,71941700,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,377.6784778035492,378.4155681472891,373.7042875317057,374.1425476074219,60439400,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,375.12861316795556,376.0848031415773,372.8576429826468,374.74017333984375,40380100,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,375.4573198448955,378.96336997928535,375.4373795894126,377.2800598144531,38894400,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,376.22427511421273,377.7382451528714,373.6943246998613,376.0250549316406,47075700,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,381.553102635139,383.186592653772,373.8238214438626,375.1286315917969,63940200,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,379.23228584216423,382.99731608411736,378.71435594951964,381.9614562988281,56902900,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,382.2702247446102,383.3559047669641,380.8259544928499,382.16064453125,44019900,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,380.7960902460599,382.04114037775213,379.18251013886385,381.2742004394531,41060600,0.0,0.0,0.0
2023-08-02 00:00:00-04:00,377.75818116663,377.75818116663,371.6524504398264,372.907470703125,72687100,0.0,0.0,0.0
2023-08-03 00:00:00-04:00,370.4671646693328,374.4612952775388,370.2978244743685,372.3098449707031,47666400,0.0,0.0,0.0
2023-08-04 00:00:00-04:00,374.2620727721672,376.6027731190175,370.0587822759292,370.5667724609375,61646200,0.0,0.0,0.0
2023-08-07 00:00:00-04:00,372.39947457877264,373.80389475654664,370.03886442345953,373.70428466796875,37230400,0.0,0.0,0.0
2023-08-08 00:00:00-04:00,371.1643967571398,371.184306616279,367.35951628707227,370.52691650390625,44726500,0.0,0.0,0.0
2023-08-09 00:00:00-04:00,370.81575471774636,370.97512477163144,365.68615459503394,366.4530944824219,51150900,0.0,0.0,0.0
2023-08-10 00:00:00-04:00,369.50098181465756,372.8775418075596,365.58655167893977,367.1304016113281,72035300,0.0,0.0,0.0
2023-08-11 00:00:00-04:00,364.5406933531019,366.54274360900706,363.2458534283927,364.7897033691406,48683800,0.0,0.0,0.0
2023-08-14 00:00:00-04:00,363.9829227523329,369.0029733164501,363.2558329406231,368.8834533691406,42130800,0.0,0.0,0.0
2023-08-15 00:00:00-04:00,367.8973545698925,368.70417501111416,364.29169429269274,364.9690246582031,45539900,0.0,0.0,0.0
2023-08-16 00:00:00-04:00,364.42117012638613,365.97499018073347,361.00476003232313,361.1043701171875,53190500,0.0,0.0,0.0
2023-08-17 00:00:00-04:00,362.5187655840193,362.86738571692484,356.74174485516556,357.1600646972656,62604300,0.0,0.0,0.0
2023-08-18 00:00:00-04:00,353.8532227465149,357.98678316503253,353.3053824424936,356.71185302734375,61119500,0.0,0.0,0.0
2023-08-21 00:00:00-04:00,358.1959339856354,363.1462544720683,357.72779392526616,362.458984375,50696500,0.0,0.0,0.0
2023-08-22 00:00:00-04:00,365.09846999115365,365.10844011865703,361.24379984189034,361.9410400390625,44613500,0.0,0.0,0.0
2023-08-23 00:00:00-04:00,363.13628551962546,368.7539662622405,362.9171554822171,367.6483459472656,51770600,0.0,0.0,0.0
2023-08-24 00:00:00-04:00,371.1643718301008,371.26395151584074,359.5804214033529,359.7895812988281,66842500,0.0,0.0,0.0
2023-08-25 00:00:00-04:00,360.6362313345868,364.29168132770354,357.16003086008345,362.5784912109375,69960500,0.0,0.0,0.0
2023-08-28 00:00:00-04:00,365.5367174559238,366.25386748666983,362.80757752626226,365.3076477050781,40910000,0.0,0.0,0.0
2023-08-29 00:00:00-04:00,365.1084388770298,373.6445094143231,364.7797590345682,373.2859191894531,58492400,0.0,0.0,0.0
2023-08-30 00:00:00-04:00,373.3955053838451,375.9553356526449,372.3795250610441,375.3676452636719,41731500,0.0,0.0,0.0
2023-08-31 00:00:00-04:00,375.4473646145815,378.21635492751864,375.37763451108646,376.4931945800781,35730700,0.0,0.0,0.0
2023-09-01 00:00:00-04:00,378.89362717580286,379.3219171000927,374.59072688463016,376.0947570800781,39772400,0.0,0.0,0.0
2023-09-05 00:00:00-04:00,375.2780056495307,377.80795593449477,374.34172555344315,376.5728759765625,32344200,0.0,0.0,0.0
2023-09-06 00:00:00-04:00,375.7860234692151,376.13464359817937,371.224172994494,373.2560729980469,42998700,0.0,0.0,0.0
2023-09-07 00:00:00-04:00,368.74402005942454,371.3735806789378,367.68821991888063,370.5867004394531,52060700,0.0,0.0,0.0
2023-09-08 00:00:00-04:00,370.53689449135305,373.36564478243207,370.1285143948503,371.1046142578125,35800100,0.0,0.0,0.0
2023-09-11 00:00:00-04:00,374.17242380075345,375.99516379061765,372.18034362105294,375.47723388671875,39936600,0.0,0.0,0.0
2023-09-12 00:00:00-04:00,373.78394162824964,375.4573120272289,371.0249216103726,371.31378173828125,41391000,0.0,0.0,0.0
2023-09-13 00:00:00-04:00,371.55285983752333,374.35173025665466,370.40741973235026,372.7281799316406,46300700,0.0,0.0,0.0
2023-09-14 00:00:00-04:00,374.5011014026721,376.77207157799825,372.40944154395595,375.7760314941406,48039400,0.0,0.0,0.0
2023-09-15 00:00:00-04:00,374.4214241762323,374.82980425015666,368.3953635498612,369.34161376953125,69757700,0.0,0.0,0.0
2023-09-18 00:00:00-04:00,368.39003192583544,370.8538134987435,368.10075364411824,369.7266540527344,36903500,0.536,0.0,0.0
2023-09-19 00:00:00-04:00,368.39002627622926,369.7465870621646,365.8763523811705,368.9386291503906,37621700,0.0,0.0,0.0
2023-09-20 00:00:00-04:00,370.015933119577,370.3750120018644,363.5422547115033,363.6220703125,45514200,0.0,0.0,0.0
2023-09-21 00:00:00-04:00,359.89146156030523,360.689465354094,356.78930742651073,356.9588623046875,69584700,0.0,0.0,0.0
2023-09-22 00:00:00-04:00,358.7243980050637,360.88891654511355,356.6895265336447,357.00872802734375,51589700,0.0,0.0,0.0
2023-09-25 00:00:00-04:00,356.03122346554375,358.7942679363686,355.0337415201446,358.7044677734375,39168000,0.0,0.0,0.0
2023-09-26 00:00:00-04:00,356.0910526551416,356.6396859629093,352.3205723022576,353.31805419921875,53657700,0.0,0.0,0.0
2023-09-27 00:00:00-04:00,354.48513630007204,356.0811134903833,350.4752394238141,354.14599609375,56066000,0.0,0.0,0.0
2023-09-28 00:00:00-04:00,353.21831657367676,359.2630851597124,352.35051215292543,357.1085205078125,56453300,0.0,0.0,0.0
2023-09-29 00:00:00-04:00,360.6296136552169,362.03606678322734,356.12097599757794,357.3678283691406,64754300,0.0,0.0,0.0
2023-10-02 00:00:00-04:00,357.63718965417263,361.76674913006553,357.0187557108866,360.350341796875,51625100,0.0,0.0,0.0
2023-10-03 00:00:00-04:00,357.8765718576167,360.1009675589023,352.39042114711486,354.02630615234375,60478500,0.0,0.0,0.0
2023-10-04 00:00:00-04:00,354.8741272605588,359.701936039807,354.4053095464204,358.8441162109375,54786700,0.0,0.0,0.0
2023-10-05 00:00:00-04:00,358.83414807369945,359.24311932736595,354.24575544194255,357.78680419921875,45897400,0.0,0.0,0.0
2023-10-06 00:00:00-04:00,354.7544176258606,364.98859125640854,353.9564443136917,363.7816467285156,74959200,0.0,0.0,0.0
2023-10-09 00:00:00-04:00,361.38768025487167,366.1855657594251,359.87151872527846,365.636962890625,45304800,0.0,0.0,0.0
2023-10-10 00:00:00-04:00,365.9760879400078,370.34506335247977,365.46739289166874,367.6618347167969,46968800,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,369.0084721343421,370.47477180701185,367.2628787354845,370.2852478027344,38215100,0.0,0.0,0.0
2023-10-12 00:00:00-04:00,370.7939598160424,372.7988777470802,366.57460039568167,368.99847412109375,49587900,0.0,0.0,0.0
2023-10-13 00:00:00-04:00,369.63685595979115,370.2253665976067,362.94373083802776,364.36016845703125,52469900,0.0,0.0,0.0
2023-10-16 00:00:00-04:00,365.6968143008762,369.54711031663044,365.54719810197963,368.47979736328125,44201100,0.0,0.0,0.0
2023-10-17 00:00:00-04:00,364.88886124913955,368.98852779793697,362.7442811944211,367.2728576660156,50999100,0.0,0.0,0.0
2023-10-18 00:00:00-04:00,364.7492131651806,366.98356283970605,361.108379943492,362.4549865722656,54280500,0.0,0.0,0.0
2023-10-19 00:00:00-04:00,363.8913769572333,365.0983215575499,358.2556101949437,359.0635681152344,72274200,0.0,0.0,0.0
2023-10-20 00:00:00-04:00,358.5548397686907,359.1333963247908,353.47766048660174,353.70709228515625,72369800,0.0,0.0,0.0
2023-10-23 00:00:00-04:00,352.370478940522,358.35537056481263,350.23585298297314,354.7744140625,60665200,0.0,0.0,0.0
2023-10-24 00:00:00-04:00,356.60976169234743,359.00371214998484,354.89409161690645,358.2256774902344,47082100,0.0,0.0,0.0
2023-10-25 00:00:00-04:00,355.80182577446436,355.9813652207143,348.8693140060563,349.45782470703125,71190500,0.0,0.0,0.0
2023-10-26 00:00:00-04:00,348.2408900868007,349.18851010626946,341.48794831041346,342.7946472167969,78621400,0.0,0.0,0.0
2023-10-27 00:00:00-04:00,345.55763502283315,347.9615699692345,343.21354655304503,344.4404602050781,63476700,0.0,0.0,0.0
2023-10-30 00:00:00-04:00,346.95410298851164,349.6573007543741,345.577603587884,348.3206787109375,55298500,0.0,0.0,0.0
2023-10-31 00:00:00-04:00,348.35062617311223,350.36552871767896,345.74718250064825,349.9864807128906,47671900,0.0,0.0,0.0
2023-11-01 00:00:00-04:00,350.83436141927314,356.6297292580152,350.7346071336392,356.0611572265625,58992700,0.0,0.0,0.0
2023-11-02 00:00:00-04:00,360.62960133911133,362.7641966971461,359.39270312906575,362.5248107910156,58162400,0.0,0.0,0.0
2023-11-03 00:00:00-04:00,363.83155001514217,368.090787085442,363.60211820245877,366.7840881347656,53239100,0.0,0.0,0.0
2023-11-06 00:00:00-05:00,367.5621157300966,368.848875975008,365.9861076356631,368.2803039550781,38848700,0.0,0.0,0.0
2023-11-07 00:00:00-05:00,369.3376313664888,372.63929419197564,368.12070216755745,371.76153564453125,50777400,0.0,0.0,0.0
2023-11-08 00:00:00-05:00,372.1405471691577,372.84878126081736,369.6867501307928,372.00091552734375,35663400,0.0,0.0,0.0
2023-11-09 00:00:00-05:00,372.6991709485983,373.8562232244264,368.6394121004505,369.1381530761719,53859400,0.0,0.0,0.0
2023-11-10 00:00:00-05:00,370.8837313647465,377.5868110226864,370.34508260953083,377.43719482421875,58309800,0.0,0.0,0.0
2023-11-13 00:00:00-05:00,375.84120649269653,377.32744475446054,374.2950913125955,376.2601318359375,40733500,0.0,0.0,0.0
2023-11-14 00:00:00-05:00,382.74376439754803,385.2873614609455,382.2151002177467,384.35968017578125,67792600,0.0,0.0,0.0
