Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-09 00:00:00-05:00,0.7300000190734863,0.7300000190734863,0.6899999976158142,0.699999988079071,833900,0.0,0.0
2023-01-10 00:00:00-05:00,0.699999988079071,0.7799999713897705,0.6899999976158142,0.7400000095367432,625900,0.0,0.0
2023-01-11 00:00:00-05:00,0.75,0.7900000214576721,0.7300000190734863,0.75,675800,0.0,0.0
2023-01-12 00:00:00-05:00,0.7900000214576721,0.8500000238418579,0.75,0.8199999928474426,1534400,0.0,0.0
2023-01-13 00:00:00-05:00,0.8299999833106995,0.949999988079071,0.800000011920929,0.8799999952316284,1712700,0.0,0.0
2023-01-17 00:00:00-05:00,0.9399999976158142,1.0199999809265137,0.9300000071525574,1.0199999809265137,1646200,0.0,0.0
2023-01-18 00:00:00-05:00,1.0199999809265137,1.0299999713897705,0.8100000023841858,0.8999999761581421,1310000,0.0,0.0
2023-01-19 00:00:00-05:00,0.8600000143051147,0.8700000047683716,0.7900000214576721,0.8299999833106995,675800,0.0,0.0
2023-01-20 00:00:00-05:00,0.8700000047683716,0.8899999856948853,0.8399999737739563,0.8799999952316284,957700,0.0,0.0
2023-01-23 00:00:00-05:00,0.9399999976158142,0.9900000095367432,0.8799999952316284,0.9100000262260437,924400,0.0,0.0
2023-01-24 00:00:00-05:00,0.8999999761581421,0.9700000286102295,0.8600000143051147,0.949999988079071,922500,0.0,0.0
2023-01-25 00:00:00-05:00,0.9300000071525574,1.0399999618530273,0.9100000262260437,1.0099999904632568,1104100,0.0,0.0
2023-01-26 00:00:00-05:00,1.0199999809265137,1.1399999856948853,1.0099999904632568,1.0499999523162842,1253200,0.0,0.0
2023-01-27 00:00:00-05:00,1.059999942779541,1.1299999952316284,1.0399999618530273,1.1100000143051147,812500,0.0,0.0
2023-01-30 00:00:00-05:00,1.1100000143051147,1.1699999570846558,1.0299999713897705,1.0399999618530273,1285700,0.0,0.0
2023-01-31 00:00:00-05:00,1.0,1.0399999618530273,0.9599999785423279,0.9800000190734863,1122800,0.0,0.0
2023-02-01 00:00:00-05:00,0.9800000190734863,1.059999942779541,0.9599999785423279,1.0299999713897705,2040600,0.0,0.0
2023-02-02 00:00:00-05:00,0.699999988079071,0.75,0.6600000262260437,0.6700000166893005,18219100,0.0,0.0
2023-02-03 00:00:00-05:00,0.6899999976158142,0.7599999904632568,0.6700000166893005,0.6800000071525574,5691300,0.0,0.0
2023-02-06 00:00:00-05:00,0.699999988079071,0.699999988079071,0.6299999952316284,0.6499999761581421,4600400,0.0,0.0
2023-02-07 00:00:00-05:00,0.6499999761581421,0.7300000190734863,0.6200000047683716,0.699999988079071,4518300,0.0,0.0
2023-02-08 00:00:00-05:00,0.7200000286102295,0.7200000286102295,0.6700000166893005,0.7099999785423279,1882300,0.0,0.0
2023-02-09 00:00:00-05:00,0.7200000286102295,0.7300000190734863,0.6499999761581421,0.6600000262260437,1203800,0.0,0.0
2023-02-10 00:00:00-05:00,0.6700000166893005,0.6800000071525574,0.6299999952316284,0.6399999856948853,1350500,0.0,0.0
2023-02-13 00:00:00-05:00,0.6600000262260437,0.6700000166893005,0.6299999952316284,0.6499999761581421,844300,0.0,0.0
2023-02-14 00:00:00-05:00,0.6399999856948853,0.6499999761581421,0.5699999928474426,0.6000000238418579,4661100,0.0,0.0
2023-02-15 00:00:00-05:00,0.6100000143051147,0.6499999761581421,0.6000000238418579,0.6499999761581421,3085800,0.0,0.0
2023-02-16 00:00:00-05:00,0.6499999761581421,0.7099999785423279,0.6200000047683716,0.6700000166893005,2112600,0.0,0.0
2023-02-17 00:00:00-05:00,0.6700000166893005,0.6800000071525574,0.6100000143051147,0.6299999952316284,1868100,0.0,0.0
2023-02-21 00:00:00-05:00,0.6399999856948853,0.6899999976158142,0.6000000238418579,0.6700000166893005,2823300,0.0,0.0
2023-02-22 00:00:00-05:00,0.699999988079071,0.7099999785423279,0.6499999761581421,0.6899999976158142,1983800,0.0,0.0
2023-02-23 00:00:00-05:00,0.7099999785423279,0.7099999785423279,0.6700000166893005,0.6899999976158142,998800,0.0,0.0
2023-02-24 00:00:00-05:00,0.6800000071525574,0.699999988079071,0.6600000262260437,0.6800000071525574,793200,0.0,0.0
2023-02-27 00:00:00-05:00,0.6899999976158142,0.699999988079071,0.6299999952316284,0.6299999952316284,1075500,0.0,0.0
2023-02-28 00:00:00-05:00,0.6399999856948853,0.6899999976158142,0.6100000143051147,0.6399999856948853,1481400,0.0,0.0
2023-03-01 00:00:00-05:00,0.6499999761581421,0.6700000166893005,0.5899999737739563,0.6100000143051147,1347200,0.0,0.0
2023-03-02 00:00:00-05:00,0.6000000238418579,0.6800000071525574,0.6000000238418579,0.6600000262260437,6170200,0.0,0.0
2023-03-03 00:00:00-05:00,0.6499999761581421,0.6899999976158142,0.6399999856948853,0.6499999761581421,1701200,0.0,0.0
2023-03-06 00:00:00-05:00,0.6800000071525574,0.6800000071525574,0.6200000047683716,0.6600000262260437,2024300,0.0,0.0
2023-03-07 00:00:00-05:00,0.6700000166893005,0.6899999976158142,0.6499999761581421,0.6800000071525574,1428900,0.0,0.0
2023-03-08 00:00:00-05:00,0.699999988079071,0.7300000190734863,0.6600000262260437,0.6700000166893005,2093300,0.0,0.0
2023-03-09 00:00:00-05:00,0.6800000071525574,0.6899999976158142,0.6100000143051147,0.6200000047683716,1451900,0.0,0.0
2023-03-10 00:00:00-05:00,0.6200000047683716,0.6299999952316284,0.5699999928474426,0.5799999833106995,1907000,0.0,0.0
2023-03-13 00:00:00-04:00,0.6100000143051147,0.6399999856948853,0.550000011920929,0.6399999856948853,2977600,0.0,0.0
2023-03-14 00:00:00-04:00,0.6499999761581421,0.6800000071525574,0.5899999737739563,0.6100000143051147,2096000,0.0,0.0
2023-03-15 00:00:00-04:00,0.6100000143051147,0.6100000143051147,0.5400000214576721,0.5600000023841858,2315800,0.0,0.0
2023-03-16 00:00:00-04:00,0.5600000023841858,0.5699999928474426,0.5400000214576721,0.5400000214576721,2263300,0.0,0.0
2023-03-17 00:00:00-04:00,0.5699999928474426,0.6399999856948853,0.5400000214576721,0.6100000143051147,10478800,0.0,0.0
2023-03-20 00:00:00-04:00,0.6600000262260437,0.6600000262260437,0.5899999737739563,0.6399999856948853,6296400,0.0,0.0
2023-03-21 00:00:00-04:00,0.6499999761581421,0.7599999904632568,0.6499999761581421,0.7400000095367432,6195300,0.0,0.0
2023-03-22 00:00:00-04:00,0.75,0.8199999928474426,0.7200000286102295,0.7400000095367432,5964100,0.0,0.0
2023-03-23 00:00:00-04:00,0.75,0.8100000023841858,0.7300000190734863,0.7900000214576721,2280900,0.0,0.0
2023-03-24 00:00:00-04:00,0.800000011920929,0.8100000023841858,0.75,0.7799999713897705,2137300,0.0,0.0
2023-03-27 00:00:00-04:00,0.7799999713897705,0.7799999713897705,0.7099999785423279,0.7599999904632568,2330600,0.0,0.0
2023-03-28 00:00:00-04:00,0.7599999904632568,0.7799999713897705,0.699999988079071,0.7599999904632568,1096300,0.0,0.0
2023-03-29 00:00:00-04:00,0.7799999713897705,0.800000011920929,0.75,0.7799999713897705,1518400,0.0,0.0
2023-03-30 00:00:00-04:00,0.7900000214576721,0.800000011920929,0.75,0.7900000214576721,1922300,0.0,0.0
2023-03-31 00:00:00-04:00,0.800000011920929,0.9599999785423279,0.7900000214576721,0.9399999976158142,5914900,0.0,0.0
