Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-30 00:00:00-05:00,396.76961779343526,399.06475190020353,394.2873558567439,394.59271240234375,74202000,0.0,0.0,0.0
2023-01-31 00:00:00-05:00,395.124651092086,400.44380118875137,394.7700250532701,400.3945617675781,86811800,0.0,0.0,0.0
2023-02-01 00:00:00-05:00,399.1435336205248,407.4768993713238,396.3263655264549,404.64984130859375,101459200,0.0,0.0,0.0
2023-02-02 00:00:00-05:00,408.6490755212774,412.04743725468416,406.6987375357539,410.54034423828125,101654500,0.0,0.0,0.0
2023-02-03 00:00:00-05:00,405.42803468863156,410.7274948933525,404.9355202467161,406.1766662597656,94736800,0.0,0.0,0.0
2023-02-06 00:00:00-05:00,403.6549869441847,405.13253024146087,401.99028575773133,403.6943664550781,60295300,0.0,0.0,0.0
2023-02-07 00:00:00-05:00,402.7487617454811,410.25467715772425,401.46823619908497,408.9741516113281,90990700,0.0,0.0,0.0
2023-02-08 00:00:00-05:00,406.94498817014374,408.3240225973447,403.7928837130878,404.5021057128906,76227500,0.0,0.0,0.0
2023-02-09 00:00:00-05:00,408.20581025856967,408.3634184822094,399.7345561172807,400.9953918457031,78694900,0.0,0.0,0.0
2023-02-10 00:00:00-05:00,399.783797108895,402.3251883916304,398.94654662976336,401.9311828613281,70769700,0.0,0.0,0.0
2023-02-13 00:00:00-05:00,402.6010206727513,406.78739357534687,402.12819597013663,406.64947509765625,64913500,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,405.0832767946642,408.8362345134289,402.3941671260339,406.46234130859375,88389300,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,404.20662776911246,407.86107668541405,403.33979750029,407.78228759765625,61555700,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,402.66994634734385,406.7282603425767,402.02968361598425,402.1675720214844,76431500,0.0,0.0,0.0
2023-02-17 00:00:00-05:00,399.980825631151,401.4091295350831,398.0009079578634,401.1628723144531,89257800,0.0,0.0,0.0
2023-02-21 00:00:00-05:00,397.0257392080866,398.1092769916102,392.84922636326354,393.11517333984375,82655900,0.0,0.0,0.0
2023-02-22 00:00:00-05:00,393.5387037812176,395.1246158147382,391.07613172848517,392.5733947753906,83742300,0.0,0.0,0.0
2023-02-23 00:00:00-05:00,395.54817153939706,396.1786044149002,390.31767089702686,394.6616516113281,96242400,0.0,0.0,0.0
2023-02-24 00:00:00-05:00,389.5001204686059,391.30271003450724,387.74677032084765,390.44573974609375,108194400,0.0,0.0,0.0
2023-02-27 00:00:00-05:00,393.8834893627305,395.2822435845721,390.8102040986227,391.7755432128906,80444700,0.0,0.0,0.0
2023-02-28 00:00:00-05:00,391.2830243613779,393.30232149742517,390.2191763599977,390.3275451660156,96438600,0.0,0.0,0.0
2023-03-01 00:00:00-05:00,389.49027432651934,390.75111009462995,387.4906668959838,388.8302917480469,99706800,0.0,0.0,0.0
2023-03-02 00:00:00-05:00,386.80113659356584,392.7211698309138,386.4563704705658,391.8543395996094,85127800,0.0,0.0,0.0
2023-03-03 00:00:00-05:00,393.7259144484842,398.3949721277123,393.05610197490654,398.13885498046875,90120000,0.0,0.0,0.0
2023-03-06 00:00:00-05:00,398.98597643341066,401.35007003461374,397.96156793763475,398.4146728515625,72795900,0.0,0.0,0.0
2023-03-07 00:00:00-05:00,398.36541662125603,398.6116738559344,391.67706171039544,392.3074645996094,108310600,0.0,0.0,0.0
2023-03-08 00:00:00-05:00,392.42568977587894,393.72590511709734,390.65261966580374,392.94775390625,74746600,0.0,0.0,0.0
2023-03-09 00:00:00-05:00,393.75540437635914,395.4693749360893,384.68329751116704,385.6978759765625,111945300,0.0,0.0,0.0
2023-03-10 00:00:00-05:00,385.1364409215957,387.27396686646375,378.5663149767203,380.13250732421875,189253000,0.0,0.0,0.0
2023-03-13 00:00:00-04:00,376.09385789470076,384.54542215115157,374.9512208363619,379.5906982421875,157790000,0.0,0.0,0.0
2023-03-14 00:00:00-04:00,384.6537905778879,387.5596378959048,381.25542880330516,385.8653869628906,149752400,0.0,0.0,0.0
2023-03-15 00:00:00-04:00,380.11282447657373,383.6589045410296,377.96543858423024,383.4520568847656,172996900,0.0,0.0,0.0
2023-03-16 00:00:00-04:00,381.02888231152593,390.5344050845727,380.5068182024358,390.1797790527344,143254200,0.0,0.0,0.0
2023-03-17 00:00:00-04:00,388.81132013077985,389.97808303345744,384.1936656873917,385.6175231933594,140553400,1.506,0.0,0.0
2023-03-20 00:00:00-04:00,386.4184301459341,389.7506718450499,385.69663404669524,389.3254699707031,93055800,0.0,0.0,0.0
2023-03-21 00:00:00-04:00,392.7862408374008,394.9319246502102,391.1448486960115,394.4375305175781,91524200,0.0,0.0,0.0
2023-03-22 00:00:00-04:00,394.259548660868,397.97737195097403,387.67421531360463,387.7137451171875,111746600,0.0,0.0,0.0
2023-03-23 00:00:00-04:00,390.66032779081723,394.81325031665364,385.97348136126965,388.7618713378906,119351300,0.0,0.0,0.0
2023-03-24 00:00:00-04:00,387.44676179173376,391.40191456238284,385.0341161876041,391.31292724609375,107682400,0.0,0.0,0.0
2023-03-27 00:00:00-04:00,393.65637690728954,394.44742561986845,391.1250813778829,392.0446472167969,74010400,0.0,0.0,0.0
2023-03-28 00:00:00-04:00,391.33271944022374,392.04464819561076,389.2760531332296,391.1646423339844,62871700,0.0,0.0,0.0
2023-03-29 00:00:00-04:00,395.4460661398418,397.09735574675466,394.21008086309973,396.85015869140625,77497900,0.0,0.0,0.0
2023-03-30 00:00:00-04:00,399.559439850826,399.8165344516584,397.2555765082256,399.173828125,69840000,0.0,0.0,0.0
2023-03-31 00:00:00-04:00,400.123069396012,405.10657078119,400.01428699388566,404.800048828125,112062600,0.0,0.0,0.0
2023-04-03 00:00:00-04:00,404.26609837052786,406.7578339979838,403.8606915506081,406.3425598144531,67391100,0.0,0.0,0.0
2023-04-04 00:00:00-04:00,407.0050114575071,407.3016660354433,402.6741141282714,404.0881042480469,66601500,0.0,0.0,0.0
2023-04-05 00:00:00-04:00,403.33661227062765,404.11776342483563,401.3293733620341,403.03009033203125,65200200,0.0,0.0,0.0
2023-04-06 00:00:00-04:00,402.20938357410034,404.8890214444785,401.13160800805116,404.6022644042969,63743300,0.0,0.0,0.0
2023-04-10 00:00:00-04:00,402.0511525120206,405.09663704348804,401.4183437599705,405.01751708984375,63681000,0.0,0.0,0.0
2023-04-11 00:00:00-04:00,405.66029690362103,406.56996523979024,404.3353242049927,405.1263427734375,59297900,0.0,0.0,0.0
2023-04-12 00:00:00-04:00,407.2522150088897,407.548869591554,402.87189026789525,403.47503662109375,86420400,0.0,0.0,0.0
2023-04-13 00:00:00-04:00,404.5923491980733,409.20010583982673,403.41568882381716,408.8342590332031,85814800,0.0,0.0,0.0
2023-04-14 00:00:00-04:00,408.18168373657454,410.43611978743263,405.4625159913306,407.8356018066406,78161500,0.0,0.0,0.0
2023-04-17 00:00:00-04:00,407.7466064335482,409.3187761323461,406.4809586786744,409.29901123046875,66436400,0.0,0.0,0.0
2023-04-18 00:00:00-04:00,410.92061409957444,411.05905894094764,408.1520190263419,409.56597900390625,63560000,0.0,0.0,0.0
2023-04-19 00:00:00-04:00,407.59830886610786,410.4262288826686,407.53898398292296,409.4967956542969,55227300,0.0,0.0,0.0
2023-04-20 00:00:00-04:00,406.5996140636782,409.0617173631922,405.67015068040223,407.2621154785156,75840400,0.0,0.0,0.0
2023-04-21 00:00:00-04:00,407.5686241900502,408.0531207681038,405.571282822465,407.5785217285156,73457400,0.0,0.0,0.0
2023-04-24 00:00:00-04:00,407.3708536748464,408.438761862671,405.99645372483656,408.0036926269531,64332100,0.0,0.0,0.0
2023-04-25 00:00:00-04:00,405.9766773721231,406.55019147084886,401.46780524438475,401.5271301269531,97766700,0.0,0.0,0.0
2023-04-26 00:00:00-04:00,402.15994136128626,403.26737932672,399.25290161431207,399.8263854980469,80447000,0.0,0.0,0.0
2023-04-27 00:00:00-04:00,402.4368153089745,408.0630228313819,402.1797207093987,407.7861633300781,92968400,0.0,0.0,0.0
2023-04-28 00:00:00-04:00,406.8764708334666,411.2765906539547,406.81714595199054,411.2666931152344,89335600,0.0,0.0,0.0
2023-05-01 00:00:00-04:00,410.81184993352076,412.93773860746944,410.61408021599993,410.8514099121094,62122300,0.0,0.0,0.0
2023-05-02 00:00:00-04:00,410.1196952636505,410.1691527818472,403.2476349698366,406.2337646484375,103998500,0.0,0.0,0.0
2023-05-03 00:00:00-04:00,406.7478919232706,409.2297599153706,403.1981459721632,403.4453430175781,91531800,0.0,0.0,0.0
2023-05-04 00:00:00-04:00,402.36757524567696,402.70375961284515,399.21333847159116,400.5877685546875,94901900,0.0,0.0,0.0
2023-05-05 00:00:00-04:00,404.3253992002434,409.0814681778017,404.05843724099833,408.0036926269531,87844000,0.0,0.0,0.0
2023-05-08 00:00:00-04:00,408.33988943862107,408.6068514059953,406.6688348631435,408.1124572753906,50046800,0.0,0.0,0.0
2023-05-09 00:00:00-04:00,406.520523629133,407.4697519130406,406.08545437912886,406.32275390625,49220100,0.0,0.0,0.0
2023-05-10 00:00:00-04:00,409.2396725815694,409.8922764266398,404.2858339521933,408.2212219238281,96142900,0.0,0.0,0.0
2023-05-11 00:00:00-04:00,407.3313332177479,407.80593226729513,405.3735216120973,407.5093078613281,70157100,0.0,0.0,0.0
2023-05-12 00:00:00-04:00,408.78484114637297,409.0023757628311,404.4836063336993,406.975341796875,70439400,0.0,0.0,0.0
2023-05-15 00:00:00-04:00,407.5983043791721,408.7947297441293,405.6306253658772,408.37945556640625,54289400,0.0,0.0,0.0
2023-05-16 00:00:00-04:00,407.2422946293695,408.1915530301472,405.64046256926133,405.6503601074219,57705500,0.0,0.0,0.0
2023-05-17 00:00:00-04:00,407.7268394654688,411.1974656912782,406.0360200131297,410.5745544433594,87287000,0.0,0.0,0.0
2023-05-18 00:00:00-04:00,410.2482237408787,414.9647628314839,410.0208217640464,414.5296936035156,97177200,0.0,0.0,0.0
2023-05-19 00:00:00-04:00,415.45918412590777,416.003005608745,412.67079393929936,413.9265441894531,103679700,0.0,0.0,0.0
2023-05-22 00:00:00-04:00,413.94632280901806,415.6767022270584,412.6707775317443,414.0946350097656,60745400,0.0,0.0,0.0
2023-05-23 00:00:00-04:00,412.4037631613046,414.0253902698451,409.041889365443,409.4472961425781,86383500,0.0,0.0,0.0
2023-05-24 00:00:00-04:00,407.7960622986213,408.19157156252464,405.28453170093,406.48095703125,89213700,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,410.0900249181875,411.49411749588825,407.7861615966412,410.00103759765625,90961600,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,410.67343249692937,416.05244327783106,410.5943427098974,415.31085205078125,93830000,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,417.29828888981166,417.84211033752865,414.04516721552346,415.4690246582031,72216000,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,413.5903633715881,414.5198267751599,411.5534619149327,413.1651916503906,110811800,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,413.40247668128615,418.1783408369561,412.11706402378167,417.0906677246094,88865000,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,419.7406148216353,423.93306737243455,419.19679335081054,423.1222839355469,91366700,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,423.4782558827465,424.8032285961036,421.5896665910094,422.3114929199219,65460200,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,421.8863110000716,423.7748700707736,421.2139120326915,423.2310485839844,64022200,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,423.6364328868255,424.8031957594611,421.33253940610007,421.7676086425781,85373300,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,421.83685731096307,424.78345729130274,421.0458387456463,424.3187255859375,61952800,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,425.13940300812726,427.14664202173134,424.06162739741615,425.080078125,85742800,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,426.08865545596973,429.0154602920299,425.34706425195486,428.93634033203125,76104300,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,430.43930958843816,432.42675345791326,429.7570432797545,431.7642822265625,95899700,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,432.1103652775811,434.1373691315875,428.72869616591674,432.2784423828125,100612100,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,431.437973533511,438.92310799619565,431.33911884662933,437.6376953125,110303100,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,439.68013196093045,440.26568041051115,435.6606763801176,436.14697265625,114121300,1.638,0.0,0.0
2023-06-20 00:00:00-04:00,434.1521697025094,435.0652170573796,431.7504002407615,433.8841857910156,76160400,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,432.8718756388932,433.6956050988967,431.05565470281306,431.66107177734375,76982300,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,430.67857042846026,433.3284249980366,430.33120293436417,433.2192687988281,70637200,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,429.6662038828297,431.78015100530433,429.2096802285077,429.944091796875,92074500,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,429.35856644837645,431.3335545763433,427.93935417840544,428.1874694824219,72823600,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,429.09062670051634,433.5169953868168,428.62416870237945,432.8818359375,72813700,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,431.77026445093003,434.14226143001866,431.13510498608935,433.1001892089844,75636000,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,432.673373912962,434.9758911534137,432.25655717224095,434.8071594238281,67882300,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,438.1120769209201,440.9505014302684,437.78454776214153,439.9382019042969,104921500,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,439.58093005310724,440.7321583973935,439.2931078232795,440.4443664550781,32793400,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,438.57853328062066,440.543617363504,438.5685989765997,439.7893371582031,58418400,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,436.1073085088634,436.7821748476254,433.7650843559383,436.3454895019531,80658300,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,435.3232798272379,439.3030591033444,434.9957506560673,435.2438659667969,86076100,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,434.87663604037255,436.5241252467704,434.29108757401923,436.3454895019531,62443500,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,437.12953278223904,439.6305240176417,436.1271373123403,439.1243591308594,64463800,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,443.024767822313,444.10654689145605,441.5559143487224,442.65753173828125,91924500,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,444.52337864441745,446.98469339713125,444.0767892636414,446.1708679199219,72425200,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,447.0839404302329,447.95728086064435,445.10892201071823,445.8929748535156,69761800,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,445.7441228995622,448.5230022648631,445.6944816649058,447.44122314453125,52680200,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,447.103776394893,451.4308927449707,446.6571567340995,450.7659606933594,80744400,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,451.57980152217004,452.9890795313803,450.6865621701901,451.76837158203125,65891700,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,450.74610598378047,451.6690876091813,448.0366760676723,448.7710876464844,70591600,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,450.5376673296488,450.74610598378047,448.7611836302244,448.7710876464844,71245400,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,449.9521496297815,451.60957323481176,448.8902088290291,450.7759094238281,54023400,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,450.4980006431898,453.2967182050319,450.44835941074723,452.00653076171875,55191200,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,451.04385113946586,453.5448425063388,449.96207204590723,452.0760192871094,71052900,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,455.5595363971576,455.9763834343213,448.1458499032382,449.0787658691406,92194400,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,452.44320421443786,454.32887438489036,449.07874630129197,453.4753723144531,80011800,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,453.9616965551022,454.70604248039996,452.61193352772204,454.3388366699219,62040400,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,452.8302576315216,453.80288050417647,452.0561391124737,453.0386962890625,55291500,0.0,0.0,0.0
2023-08-02 00:00:00-04:00,449.8330464153558,450.1010000403281,445.96245372819226,446.736572265625,93933400,0.0,0.0,0.0
2023-08-03 00:00:00-04:00,444.6623114888344,447.391579708799,443.997349177829,445.4562683105469,64276100,0.0,0.0,0.0
2023-08-04 00:00:00-04:00,447.3221163082796,449.4856744699453,442.90565182333177,443.44158935546875,100052300,0.0,0.0,0.0
2023-08-07 00:00:00-04:00,445.3272723538732,447.470992256348,444.61269905304823,447.31219482421875,58357500,0.0,0.0,0.0
2023-08-08 00:00:00-04:00,444.7020115309543,447.30228537705034,441.9131979169765,445.3669738769531,71361300,0.0,0.0,0.0
2023-08-09 00:00:00-04:00,445.6448589820484,445.8135907154152,441.60553456054384,442.38958740234375,78789600,0.0,0.0,0.0
2023-08-10 00:00:00-04:00,444.81118065021377,448.29472909939085,441.34750080873175,442.5483703613281,93005500,0.0,0.0,0.0
2023-08-11 00:00:00-04:00,440.62298622648945,443.3324161202201,440.0076651479709,442.2903137207031,68664600,0.0,0.0,0.0
2023-08-14 00:00:00-04:00,441.3475149119901,444.7317810058594,441.02992005383703,444.7317810058594,47867400,0.0,0.0,0.0
2023-08-15 00:00:00-04:00,442.9056715652705,443.2729076696396,438.9655991874333,439.5511779785156,75707500,0.0,0.0,0.0
2023-08-16 00:00:00-04:00,439.12440133298924,440.831435914465,436.2164971054652,436.32568359375,80107200,0.0,0.0,0.0
2023-08-17 00:00:00-04:00,437.834196838068,438.10215046481306,432.4649779863407,433.00091552734375,95711300,0.0,0.0,0.0
2023-08-18 00:00:00-04:00,430.10291162140896,434.2712608367282,429.7456401222453,433.2093200683594,98758400,0.0,0.0,0.0
2023-08-21 00:00:00-04:00,434.2513790660445,436.7920772747965,432.038210009111,436.02789306640625,68719000,0.0,0.0,0.0
2023-08-22 00:00:00-04:00,437.8540497050835,437.8540497050835,434.27127910850464,434.8468933105469,65062900,0.0,0.0,0.0
2023-08-23 00:00:00-04:00,435.9385917862851,440.32528371426,435.78972866047985,439.6900939941406,68441000,0.0,0.0,0.0
2023-08-24 00:00:00-04:00,441.33755951222383,441.86356272011056,433.56657160064833,433.59637451171875,88517300,0.0,0.0,0.0
2023-08-25 00:00:00-04:00,435.37288425989794,437.97312783143417,431.7206342096106,436.6531677246094,102325100,0.0,0.0,0.0
2023-08-28 00:00:00-04:00,438.90605042781624,440.0573091042385,436.65317430963154,439.4221496582031,61595400,0.0,0.0,0.0
2023-08-29 00:00:00-04:00,439.3129628837481,446.061717504467,439.1243928246941,445.7738952636719,83081900,0.0,0.0,0.0
2023-08-30 00:00:00-04:00,446.12123255361473,448.2649523265359,445.3967249922187,447.60992431640625,69053900,0.0,0.0,0.0
2023-08-31 00:00:00-04:00,448.24508242856496,449.4161793429201,446.76632497378625,446.95489501953125,66084600,0.0,0.0,0.0
2023-09-01 00:00:00-04:00,449.7536583112781,450.24988891456695,446.28994810481385,447.78857421875,58875700,0.0,0.0,0.0
2023-09-05 00:00:00-04:00,447.33202868785327,447.659527543517,445.78379170423915,445.8532409667969,55166200,0.0,0.0,0.0
2023-09-06 00:00:00-04:00,445.0196067832974,445.1287932674439,440.4642133996471,442.8560485839844,70758500,0.0,0.0,0.0
2023-09-07 00:00:00-04:00,439.76946533435347,442.1910730718103,439.41219384235757,441.4963684082031,70355400,0.0,0.0,0.0
2023-09-08 00:00:00-04:00,441.5459948018831,443.73932563785337,441.17878899309096,442.16131591796875,61659700,0.0,0.0,0.0
2023-09-11 00:00:00-04:00,444.86080572241775,445.38680895534355,443.1041602737817,445.0692443847656,60180100,0.0,0.0,0.0
2023-09-12 00:00:00-04:00,443.5805311102283,445.14860642901357,442.0322941112971,442.62774658203125,67565400,0.0,0.0,0.0
2023-09-13 00:00:00-04:00,442.8560681326911,444.33482572972014,441.7246477493834,443.1438903808594,60199300,0.0,0.0,0.0
2023-09-14 00:00:00-04:00,445.68456008645126,447.67938651070165,444.3447314037377,446.9648132324219,83430800,0.0,0.0,0.0
2023-09-15 00:00:00-04:00,445.33444693355585,445.6730703538127,441.1314862319547,441.57965087890625,111761400,1.583,0.0,0.0
2023-09-18 00:00:00-04:00,441.260948071108,443.17320846784503,440.77293642158065,441.838623046875,55752200,0.0,0.0,0.0
2023-09-19 00:00:00-04:00,440.8924246036473,441.49997719251957,438.16349861238695,440.92230224609375,66514600,0.0,0.0,0.0
2023-09-20 00:00:00-04:00,442.2170853458307,442.6453416995656,436.65960051580817,436.8687744140625,82562600,0.0,0.0,0.0
2023-09-21 00:00:00-04:00,433.94063435014846,434.20953313504145,429.48868321195073,429.6480407714844,103976100,0.0,0.0,0.0
2023-09-22 00:00:00-04:00,430.70377795742036,432.3471091743525,428.2536895597489,428.6819763183594,100829700,0.0,0.0,0.0
2023-09-25 00:00:00-04:00,427.43700848687354,430.5244662527423,426.9888134463586,430.4846496582031,70874500,0.0,0.0,0.0
2023-09-26 00:00:00-04:00,427.3573076557621,428.0843708181264,423.30373524190486,424.1602783203125,96168400,0.0,0.0,0.0
2023-09-27 00:00:00-04:00,425.36539881439865,425.9430737842084,420.58479346337776,424.32958984375,104705800,0.0,0.0,0.0
2023-09-28 00:00:00-04:00,423.7619093159774,428.51263696394386,423.154356710108,426.78961181640625,92258300,0.0,0.0,0.0
2023-09-29 00:00:00-04:00,429.92692841181537,430.10619427654564,424.19017758566196,425.75384521484375,115078500,0.0,0.0,0.0
2023-10-02 00:00:00-04:00,424.89728698910886,426.8693026140876,422.74600550577213,425.5845031738281,83798600,0.0,0.0,0.0
2023-10-03 00:00:00-04:00,423.3435930153474,425.6442627371011,418.4832937331561,419.8876037597656,103760600,0.0,0.0,0.0
2023-10-04 00:00:00-04:00,420.36568304886407,423.7121007351101,418.8617707226565,422.9452209472656,87453000,0.0,0.0,0.0
2023-10-05 00:00:00-04:00,422.6464088885871,423.6523402089734,419.4693181528891,422.7858581542969,70142700,0.0,0.0,0.0
2023-10-06 00:00:00-04:00,420.2660720957855,429.3890873535555,418.90160906517855,427.8055114746094,113202700,0.0,0.0,0.0
2023-10-09 00:00:00-04:00,425.85340037287386,431.132016983718,425.2857251568578,430.5444030761719,80374400,0.0,0.0,0.0
2023-10-10 00:00:00-04:00,431.19176365899847,435.45447953578594,430.78341561729604,432.7853088378906,78607300,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,433.88088913834605,434.8170654315287,431.4308007972708,434.5581359863281,62451700,0.0,0.0,0.0
2023-10-12 00:00:00-04:00,435.1855979258483,435.5740072917444,429.48869420270836,431.90887451171875,81154200,0.0,0.0,0.0
2023-10-13 00:00:00-04:00,433.4526093510861,434.68762288739424,428.14414531552814,429.7575988769531,95143100,0.0,0.0,0.0
2023-10-16 00:00:00-04:00,432.068229565966,435.374830604422,431.8192390732091,434.2792663574219,75433200,0.0,0.0,0.0
2023-10-17 00:00:00-04:00,431.06230888345243,436.3708033408275,430.70377715432403,434.25933837890625,75324700,0.0,0.0,0.0
2023-10-18 00:00:00-04:00,432.4367177892438,433.4227103850874,427.35730580898513,428.4727783203125,93559800,0.0,0.0,0.0
2023-10-19 00:00:00-04:00,429.20980570409677,431.07224964928935,424.01088321598974,424.7080383300781,121323000,0.0,0.0,0.0
2023-10-20 00:00:00-04:00,424.25989367256193,424.8176299478293,419.37965567245107,419.4892272949219,123845800,0.0,0.0,0.0
2023-10-23 00:00:00-04:00,417.91557227385647,422.73605477841215,416.1128836059969,418.76214599609375,92035100,0.0,0.0,0.0
2023-10-24 00:00:00-04:00,420.94331888985874,423.10456972979085,419.04102788730165,421.91937255859375,78564200,0.0,0.0,0.0
2023-10-25 00:00:00-04:00,420.1863931236208,420.2162707657389,415.3360329945788,415.8638916015625,94223200,0.0,0.0,0.0
2023-10-26 00:00:00-04:00,414.7683701958494,415.64479118896713,409.9379486133545,410.88409423828125,115156800,0.0,0.0,0.0
2023-10-27 00:00:00-04:00,412.5174730535109,412.92582109097947,407.5575717141506,409.0216369628906,107367700,0.0,0.0,0.0
2023-10-30 00:00:00-04:00,411.8900331175869,414.997429625304,410.5554477146236,413.9118347167969,86562700,0.0,0.0,0.0
2023-10-31 00:00:00-04:00,414.4994289518613,416.83994556746774,412.53738273295033,416.51129150390625,79665200,0.0,0.0,0.0
2023-11-01 00:00:00-04:00,417.5072577827954,421.7898819709246,416.9594604786929,420.9532775878906,98068100,0.0,0.0,0.0
2023-11-02 00:00:00-04:00,424.85745511990075,429.17995693200606,424.83754682193484,429.0205993652344,94938900,0.0,0.0,0.0
2023-11-03 00:00:00-04:00,431.3909939628051,434.5282681744342,431.26151404010153,432.9347229003906,100110800,0.0,0.0,0.0
2023-11-06 00:00:00-05:00,433.7115512179102,434.38879804869805,431.9287708184909,433.9306640625,67831700,0.0,0.0,0.0
2023-11-07 00:00:00-05:00,433.93066631687486,435.8229879512469,432.7554385053998,435.1656494140625,64256100,0.0,0.0,0.0
2023-11-08 00:00:00-05:00,435.783151435743,436.3209794144279,433.11398062861394,435.484375,61746000,0.0,0.0,0.0
2023-11-09 00:00:00-05:00,436.6595965325469,436.6994435215196,431.6499090699667,432.088134765625,83174400,0.0,0.0,0.0
2023-11-10 00:00:00-05:00,434.219501733844,439.1494951478159,432.0781592267008,438.8307800292969,89462200,0.0,0.0,0.0
2023-11-13 00:00:00-05:00,437.4563911137964,439.547886954867,436.649664342104,438.4125061035156,52236100,0.0,0.0,0.0
2023-11-14 00:00:00-05:00,444.5177577684095,448.24264584373265,444.2886755712711,446.91802978515625,97176900,0.0,0.0,0.0
